County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
CassCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
CavalierCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
DickeyCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
DivideCounty,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375,1.426254375
DunnCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
EddyCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
EmmonsCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
FosterCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
GoldenValleyCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
GrandForksCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
GrantCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
GriggsCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
HettingerCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
KidderCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
LaMoureCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
