Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Abilene,,,,,,,,,,,,,
MedDenRate,Abilene,,,,,,,,,,,,,
HighDenRate,Amarillo,,,,,,,,,,,,,
MedDenRate,Amarillo,,,,,,,,,,,,,
HighDenRate,CollegeStationBryan,,,,,,,,,,,,,
MedDenRate,CollegeStationBryan,,,,,,,,,,,,,
HighDenRate,CorpusChristi,,,,,,,,,,,,,
MedDenRate,CorpusChristi,,,,,,,,,,,,,
HighDenRate,DallasFortWorthArlington,,,,,,,,,,,,,
MedDenRate,DallasFortWorthArlington,,,,,,,,,,,,,
HighDenRate,ElPaso,,,,,,,,,,,,,
MedDenRate,ElPaso,,,,,,,,,,,,,
HighDenRate,Houston,,,,,,,,,,,,,
MedDenRate,Houston,,,,,,,,,,,,,
HighDenRate,Killeen,,,,,,,,,,,,,
MedDenRate,Killeen,,,,,,,,,,,,,
HighDenRate,Laredo,,,,,,,,,,,,,
MedDenRate,Laredo,,,,,,,,,,,,,
HighDenRate,Longview,,,,,,,,,,,,,
MedDenRate,Longview,,,,,,,,,,,,,
HighDenRate,Lubbock,,,,,,,,,,,,,
MedDenRate,Lubbock,,,,,,,,,,,,,
HighDenRate,McAllen,,,,,,,,,,,,,
MedDenRate,McAllen,,,,,,,,,,,,,
HighDenRate,Odessa,,,,,,,,,,,,,
MedDenRate,Odessa,,,,,,,,,,,,,
HighDenRate,PortArthur,,,,,,,,,,,,,
MedDenRate,PortArthur,,,,,,,,,,,,,
HighDenRate,SanAngelo,,,,,,,,,,,,,
MedDenRate,SanAngelo,,,,,,,,,,,,,
HighDenRate,SanAntonio,,,,,,,,,,,,,
MedDenRate,SanAntonio,,,,,,,,,,,,,
HighDenRate,Sherman,,,,,,,,,,,,,
MedDenRate,Sherman,,,,,,,,,,,,,
HighDenRate,TexarkanaTexarkana,,,,,,,,,,,,,
MedDenRate,TexarkanaTexarkana,,,,,,,,,,,,,
HighDenRate,Tyler,,,,,,,,,,,,,
MedDenRate,Tyler,,,,,,,,,,,,,
HighDenRate,Victoria,,,,,,,,,,,,,
MedDenRate,Victoria,,,,,,,,,,,,,
HighDenRate,Waco,,,,,,,,,,,,,
MedDenRate,Waco,,,,,,,,,,,,,
HighDenRate,WichitaFalls,,,,,,,,,,,,,
MedDenRate,WichitaFalls,,,,,,,,,,,,,
