Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,BaltimoreColumbiaTowson,3881,3881,3881,3881,3881,3881,3881,3881,3686,3686,3686,3686,3298
MedDenRate,BaltimoreColumbiaTowson,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
HighDenRate,CaliforniaLexington,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
MedDenRate,CaliforniaLexington,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
HighDenRate,Cumberland,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
MedDenRate,Cumberland,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
HighDenRate,Hagerstown,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
MedDenRate,Hagerstown,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
HighDenRate,PhiladelphiaCamdenWilmington,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
MedDenRate,PhiladelphiaCamdenWilmington,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
HighDenRate,Salisbury,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
MedDenRate,Salisbury,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
HighDenRate,WashingtonArlingtonAlexandria,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
MedDenRate,WashingtonArlingtonAlexandria,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
