County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
LawrenceCounty,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414,1.768538414
LincolnCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
LymanCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
McCookCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
McPhersonCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
MarshallCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
MeadeCounty,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009,1.682033009
MelletteCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
MinerCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
MinnehahaCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
MoodyCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
PenningtonCounty,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807,1.698570807
PerkinsCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
PotterCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
RobertsCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
SanbornCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
ShannonCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
SpinkCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
StanleyCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
SullyCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
ToddCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
TrippCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
TurnerCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
UnionCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
WalworthCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
AuroraCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
BeadleCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
BennettCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
ZiebachCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
BrookingsCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
BrownCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
BruleCounty,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032
