Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Chattanooga,,,,,,,,,,,,,
MedDenRate,Chattanooga,,,,,,,,,,,,,
HighDenRate,Clarksville,,,,,,,,,,,,,
MedDenRate,Clarksville,,,,,,,,,,,,,
HighDenRate,Cleveland,,,,,,,,,,,,,
MedDenRate,Cleveland,,,,,,,,,,,,,
HighDenRate,Jackson,,,,,,,,,,,,,
MedDenRate,Jackson,,,,,,,,,,,,,
HighDenRate,JohnsonCity,,,,,,,,,,,,,
MedDenRate,JohnsonCity,,,,,,,,,,,,,
HighDenRate,Knoxville,,,,,,,,,,,,,
MedDenRate,Knoxville,,,,,,,,,,,,,
HighDenRate,Memphis,,,,,,,,,,,,,
MedDenRate,Memphis,,,,,,,,,,,,,
HighDenRate,Morristown,,,,,,,,,,,,,
MedDenRate,Morristown,,,,,,,,,,,,,
HighDenRate,NashvilleDavidson,,,,,,,,,,,,,
MedDenRate,NashvilleDavidson,,,,,,,,,,,,,
