County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
AllenCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
AndersonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
AtchisonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
BarberCounty,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488,1.680294488
BartonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
BourbonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
BrownCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ButlerCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ChaseCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ChautauquaCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
CherokeeCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
CheyenneCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ClarkCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ClayCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
CloudCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
CoffeyCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ComancheCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
CowleyCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
CrawfordCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
DecaturCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
DickinsonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
DoniphanCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
DouglasCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
EdwardsCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
ElkCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
EllisCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
EllsworthCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
FinneyCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
FordCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
FranklinCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GearyCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GoveCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GrahamCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GrantCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GrayCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GreeleyCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
GreenwoodCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
HamiltonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
HarperCounty,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371,1.784794371
HarveyCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
HaskellCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
HodgemanCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
JacksonCounty,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573,1.8157573
