Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Alexandria,,,,,,,,,,,,,
MedDenRate,Alexandria,,,,,,,,,,,,,
HighDenRate,BatonRouge,,,,,,,,,,,,,
MedDenRate,BatonRouge,,,,,,,,,,,,,
HighDenRate,Lafayette,,,,,,,,,,,,,
MedDenRate,Lafayette,,,,,,,,,,,,,
HighDenRate,LakeCharles,,,,,,,,,,,,,
MedDenRate,LakeCharles,,,,,,,,,,,,,
HighDenRate,Monroe,,,,,,,,,,,,,
MedDenRate,Monroe,,,,,,,,,,,,,
HighDenRate,NewOrleans,,,,,,,,,,,,,
MedDenRate,NewOrleans,,,,,,,,,,,,,
HighDenRate,Shreveport,,,,,,,,,,,,,
MedDenRate,Shreveport,,,,,,,,,,,,,
HighDenRate,Slidell,,,,,,,,,,,,,
MedDenRate,Slidell,,,,,,,,,,,,,
