Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Appleton,,,,,,,,,,,,,
MedDenRate,Appleton,,,,,,,,,,,,,
HighDenRate,Duluth,,,,,,,,,,,,,
MedDenRate,Duluth,,,,,,,,,,,,,
HighDenRate,EauClaire,,,,,,,,,,,,,
MedDenRate,EauClaire,,,,,,,,,,,,,
HighDenRate,GreenBay,,,,,,,,,,,,,
MedDenRate,GreenBay,,,,,,,,,,,,,
HighDenRate,Janesville,,,,,,,,,,,,,
MedDenRate,Janesville,,,,,,,,,,,,,
HighDenRate,LaCrosse,,,,,,,,,,,,,
MedDenRate,LaCrosse,,,,,,,,,,,,,
HighDenRate,Madison,,,,,,,,,,,,,
MedDenRate,Madison,,,,,,,,,,,,,
HighDenRate,Milwaukee,,,,,,,,,,,,,
MedDenRate,Milwaukee,,,,,,,,,,,,,
HighDenRate,MinneapolisStPaul,,,,,,,,,,,,,
MedDenRate,MinneapolisStPaul,,,,,,,,,,,,,
HighDenRate,Sheboygan,,,,,,,,,,,,,
MedDenRate,Sheboygan,,,,,,,,,,,,,
HighDenRate,Wausau,,,,,,,,,,,,,
MedDenRate,Wausau,,,,,,,,,,,,,
