Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Cincinnati,,,,,,,,,,,,,
MedDenRate,Cincinnati,,,,,,,,,,,,,
HighDenRate,Cleveland,,,,,,,,,,,,,
MedDenRate,Cleveland,,,,,,,,,,,,,
HighDenRate,Columbus,,,,,,,,,,,,,
MedDenRate,Columbus,,,,,,,,,,,,,
HighDenRate,Huntington,,,,,,,,,,,,,
MedDenRate,Huntington,,,,,,,,,,,,,
HighDenRate,Lima,,,,,,,,,,,,,
MedDenRate,Lima,,,,,,,,,,,,,
HighDenRate,Mansfield,,,,,,,,,,,,,
MedDenRate,Mansfield,,,,,,,,,,,,,
HighDenRate,Parkersburg,,,,,,,,,,,,,
MedDenRate,Parkersburg,,,,,,,,,,,,,
HighDenRate,Toledo,,,,,,,,,,,,,
MedDenRate,Toledo,,,,,,,,,,,,,
HighDenRate,Wheeling,,,,,,,,,,,,,
MedDenRate,Wheeling,,,,,,,,,,,,,
