Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Conway,,,,,,,,,,,,,
MedDenRate,Conway,,,,,,,,,,,,,
HighDenRate,FayettevilleSpringdaleRogers,,,,,,,,,,,,,
MedDenRate,FayettevilleSpringdaleRogers,,,,,,,,,,,,,
HighDenRate,FortSmith,,,,,,,,,,,,,
MedDenRate,FortSmith,,,,,,,,,,,,,
HighDenRate,HotSprings,,,,,,,,,,,,,
MedDenRate,HotSprings,,,,,,,,,,,,,
HighDenRate,Jonesboro,,,,,,,,,,,,,
MedDenRate,Jonesboro,,,,,,,,,,,,,
HighDenRate,LittleRock,,,,,,,,,,,,,
MedDenRate,LittleRock,,,,,,,,,,,,,
HighDenRate,Memphis,,,,,,,,,,,,,
MedDenRate,Memphis,,,,,,,,,,,,,
HighDenRate,PineBluff,,,,,,,,,,,,,
MedDenRate,PineBluff,,,,,,,,,,,,,
HighDenRate,TexarkanaTexarkana,,,,,,,,,,,,,
MedDenRate,TexarkanaTexarkana,,,,,,,,,,,,,
