County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
AlamanceCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
AlexanderCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
AlleghanyCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
AnsonCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
AsheCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
AveryCounty,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467,1.321950467
BeaufortCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
BertieCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
BladenCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
BrunswickCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
BuncombeCounty,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263,1.290660263
BurkeCounty,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998,1.0943853449999998
CabarrusCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CaldwellCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CamdenCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CarteretCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CaswellCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CatawbaCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
ChathamCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CherokeeCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
ChowanCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
ClayCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
ClevelandCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
ColumbusCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CravenCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CumberlandCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
CurrituckCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
DareCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
DavidsonCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
DavieCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
DuplinCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
DurhamCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
EdgecombeCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
ForsythCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
FranklinCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
GastonCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
GatesCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
GrahamCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
GranvilleCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
GreeneCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
GuilfordCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
HalifaxCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
HarnettCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
HaywoodCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
HendersonCounty,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998,1.0926642649999998
HertfordCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
HokeCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
HydeCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
IredellCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
JacksonCounty,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001,1.2861902330000001
JohnstonCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
JonesCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
LeeCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
LenoirCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
LincolnCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
McDowellCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
MaconCounty,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228,1.29334228
MadisonCounty,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002,1.3577107000000002
MartinCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
MecklenburgCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
MitchellCounty,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002,1.2504300000000002
MontgomeryCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
MooreCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
NashCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
NewHanoverCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
NorthamptonCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
OnslowCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
OrangeCounty,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686,1.0358686
