Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Asheville,,,,,,,,,,,,,
MedDenRate,Asheville,,,,,,,,,,,,,
HighDenRate,Charlotte,,,,,,,,,,,,,
MedDenRate,Charlotte,,,,,,,,,,,,,
HighDenRate,Goldsboro,,,,,,,,,,,,,
MedDenRate,Goldsboro,,,,,,,,,,,,,
HighDenRate,Greenville,,,,,,,,,,,,,
MedDenRate,Greenville,,,,,,,,,,,,,
HighDenRate,Jacksonville,,,,,,,,,,,,,
MedDenRate,Jacksonville,,,,,,,,,,,,,
HighDenRate,RockyMount,,,,,,,,,,,,,
MedDenRate,RockyMount,,,,,,,,,,,,,
HighDenRate,Wilmington,,,,,,,,,,,,,
MedDenRate,Wilmington,,,,,,,,,,,,,
