Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,AlbanySchenectady,,,,,,,,,,,,,
MedDenRate,AlbanySchenectady,,,,,,,,,,,,,
HighDenRate,Binghamton,,,,,,,,,,,,,
MedDenRate,Binghamton,,,,,,,,,,,,,
HighDenRate,Buffalo,,,,,,,,,,,,,
MedDenRate,Buffalo,,,,,,,,,,,,,
HighDenRate,Elmira,,,,,,,,,,,,,
MedDenRate,Elmira,,,,,,,,,,,,,
HighDenRate,Ithaca,,,,,,,,,,,,,
MedDenRate,Ithaca,,,,,,,,,,,,,
HighDenRate,NewYorkNewark,,,,,,,,,,,,,
MedDenRate,NewYorkNewark,,,,,,,,,,,,,
HighDenRate,Rochester,,,,,,,,,,,,,
MedDenRate,Rochester,,,,,,,,,,,,,
HighDenRate,Syracuse,,,,,,,,,,,,,
MedDenRate,Syracuse,,,,,,,,,,,,,
HighDenRate,Utica,,,,,,,,,,,,,
MedDenRate,Utica,,,,,,,,,,,,,
