County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
SchuylerCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
SenecaCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
SteubenCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
SuffolkCounty,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196,1.342505196
SullivanCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
TiogaCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
TompkinsCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
UlsterCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
WarrenCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
WashingtonCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
WayneCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
WestchesterCounty,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556,0.5883970556
WyomingCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
YatesCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
AlbanyCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
AlleganyCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
BronxCounty,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687
BroomeCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
CattaraugusCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
CayugaCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
ChautauquaCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
ChemungCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
ChenangoCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
ClintonCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
ColumbiaCounty,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185
