Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Bloomington,,,,,,,,,,,,,
MedDenRate,Bloomington,,,,,,,,,,,,,
HighDenRate,Chicago,,,,,,,,,,,,,
MedDenRate,Chicago,,,,,,,,,,,,,
HighDenRate,Cincinnati,,,,,,,,,,,,,
MedDenRate,Cincinnati,,,,,,,,,,,,,
HighDenRate,Evansville,,,,,,,,,,,,,
MedDenRate,Evansville,,,,,,,,,,,,,
HighDenRate,FortWayne,,,,,,,,,,,,,
MedDenRate,FortWayne,,,,,,,,,,,,,
HighDenRate,Indianapolis,,,,,,,,,,,,,
MedDenRate,Indianapolis,,,,,,,,,,,,,
HighDenRate,Kokomo,,,,,,,,,,,,,
MedDenRate,Kokomo,,,,,,,,,,,,,
HighDenRate,Lafayette,,,,,,,,,,,,,
MedDenRate,Lafayette,,,,,,,,,,,,,
HighDenRate,LouisvilleJeffersonCounty,,,,,,,,,,,,,
MedDenRate,LouisvilleJeffersonCounty,,,,,,,,,,,,,
HighDenRate,SouthBend,,,,,,,,,,,,,
MedDenRate,SouthBend,,,,,,,,,,,,,
HighDenRate,TerreHaute,,,,,,,,,,,,,
MedDenRate,TerreHaute,,,,,,,,,,,,,
