Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Bellingham,,,,,,,,,,,,,
MedDenRate,Bellingham,,,,,,,,,,,,,
HighDenRate,KennewickPasco,,,,,,,,,,,,,
MedDenRate,KennewickPasco,,,,,,,,,,,,,
HighDenRate,Lewiston,,,,,,,,,,,,,
MedDenRate,Lewiston,,,,,,,,,,,,,
HighDenRate,Longview,,,,,,,,,,,,,
MedDenRate,Longview,,,,,,,,,,,,,
HighDenRate,MountVernon,,,,,,,,,,,,,
MedDenRate,MountVernon,,,,,,,,,,,,,
HighDenRate,OlympiaLacey,,,,,,,,,,,,,
MedDenRate,OlympiaLacey,,,,,,,,,,,,,
HighDenRate,Portland,,,,,,,,,,,,,
MedDenRate,Portland,,,,,,,,,,,,,
HighDenRate,Seattle,,,,,,,,,,,,,
MedDenRate,Seattle,,,,,,,,,,,,,
HighDenRate,Spokane,,,,,,,,,,,,,
MedDenRate,Spokane,,,,,,,,,,,,,
HighDenRate,Wenatchee,,,,,,,,,,,,,
MedDenRate,Wenatchee,,,,,,,,,,,,,
HighDenRate,Yakima,,,,,,,,,,,,,
MedDenRate,Yakima,,,,,,,,,,,,,
