Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Altoona,,,,,,,,,,,,,
MedDenRate,Altoona,,,,,,,,,,,,,
HighDenRate,Cumberland,,,,,,,,,,,,,
MedDenRate,Cumberland,,,,,,,,,,,,,
HighDenRate,Erie,,,,,,,,,,,,,
MedDenRate,Erie,,,,,,,,,,,,,
HighDenRate,Hagerstown,,,,,,,,,,,,,
MedDenRate,Hagerstown,,,,,,,,,,,,,
HighDenRate,Johnstown,,,,,,,,,,,,,
MedDenRate,Johnstown,,,,,,,,,,,,,
HighDenRate,Philadelphia,,,,,,,,,,,,,
MedDenRate,Philadelphia,,,,,,,,,,,,,
HighDenRate,Pittsburgh,,,,,,,,,,,,,
MedDenRate,Pittsburgh,,,,,,,,,,,,,
HighDenRate,StateCollege,,,,,,,,,,,,,
MedDenRate,StateCollege,,,,,,,,,,,,,
HighDenRate,Williamsport,,,,,,,,,,,,,
MedDenRate,Williamsport,,,,,,,,,,,,,
HighDenRate,Youngstown,,,,,,,,,,,,,
MedDenRate,Youngstown,,,,,,,,,,,,,
