Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,Ames,,,,,,,,,,,,,
MedDenRate,Ames,,,,,,,,,,,,,
HighDenRate,CedarRapids,,,,,,,,,,,,,
MedDenRate,CedarRapids,,,,,,,,,,,,,
HighDenRate,Davenport,,,,,,,,,,,,,
MedDenRate,Davenport,,,,,,,,,,,,,
HighDenRate,DesMoines,,,,,,,,,,,,,
MedDenRate,DesMoines,,,,,,,,,,,,,
HighDenRate,Dubuque,,,,,,,,,,,,,
MedDenRate,Dubuque,,,,,,,,,,,,,
HighDenRate,IowaCity,,,,,,,,,,,,,
MedDenRate,IowaCity,,,,,,,,,,,,,
HighDenRate,Omaha,,,,,,,,,,,,,
MedDenRate,Omaha,,,,,,,,,,,,,
HighDenRate,SiouxCity,,,,,,,,,,,,,
MedDenRate,SiouxCity,,,,,,,,,,,,,
HighDenRate,Waterloo,,,,,,,,,,,,,
MedDenRate,Waterloo,,,,,,,,,,,,,
