Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
HighDenRate,AugustaRichmondCounty,,,,,,,,,,,,,
MedDenRate,AugustaRichmondCounty,,,,,,,,,,,,,
HighDenRate,CharlestonNorthCharleston,,,,,,,,,,,,,
MedDenRate,CharlestonNorthCharleston,,,,,,,,,,,,,
HighDenRate,Charlotte,,,,,,,,,,,,,
MedDenRate,Charlotte,,,,,,,,,,,,,
HighDenRate,Columbia,,,,,,,,,,,,,
MedDenRate,Columbia,,,,,,,,,,,,,
HighDenRate,Florence,,,,,,,,,,,,,
MedDenRate,Florence,,,,,,,,,,,,,
HighDenRate,Greenville,,,,,,,,,,,,,
MedDenRate,Greenville,,,,,,,,,,,,,
HighDenRate,MyrtleBeachSocastee,,,,,,,,,,,,,
MedDenRate,MyrtleBeachSocastee,,,,,,,,,,,,,
HighDenRate,Sumter,,,,,,,,,,,,,
MedDenRate,Sumter,,,,,,,,,,,,,
